id,key,title,time,home,away,home_team_price,away_team_price,home_team_spread,away_team_spread,home_team_spread_price,away_team_spread_price,bookmaker,last_update
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,255,-7.5,7.5,-115,-105,BetMGM,2024-06-12T17:16:02Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,,,-11.5,11.5,-110,-110,DraftKings,2024-06-12T17:16:05Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,,,-11.5,11.5,-110,-110,BetUS,2024-06-12T17:17:18Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,,,-11.0,11.0,-110,-110,SuperBook,2024-06-12T17:15:41Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,-625,390,-11.5,11.5,-112,-109,BetRivers,2024-06-12T17:17:18Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,-625,390,-11.5,11.5,-118,-116,MyBookie.ag,2024-06-12T17:17:14Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,-465,350,-11.5,11.5,-118,-116,FanDuel,2024-06-12T17:15:46Z
167159b67739742d3f7b6dc15dc1aabc,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Michigan State Spartans,Florida Atlantic Owls,-510,370,-11.5,11.5,-110,-110,Bovada,2024-06-12T17:16:19Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-40.5,40.5,-110,-110,DraftKings,2024-06-12T17:16:05Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-42.5,42.5,-110,-110,Caesars,2024-06-12T17:16:43Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-41.0,41.0,-110,-110,BetOnline.ag,2024-06-12T17:15:35Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-41.0,41.0,-106,-106,LowVig.ag,2024-06-12T17:15:32Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-40.5,40.5,-110,-110,SuperBook,2024-06-12T17:15:41Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-39.5,39.5,-110,-110,BetMGM,2024-06-12T17:16:02Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-41.0,41.0,-110,-110,BetUS,2024-06-12T17:17:18Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-40.5,40.5,-110,-110,Bovada,2024-06-12T17:16:19Z
9b39164758e131a557fdbd478ecf58f2,americanfootball_ncaaf,NCAAF,2024-08-30T23:00:00Z,Oklahoma Sooners,Temple Owls,,,-41.5,41.5,-107,-114,BetRivers,2024-06-12T17:17:18Z
97a5d3c62467dfd828d4cbab92ac46e2,americanfootball_ncaaf,NCAAF,2024-08-31T01:00:00Z,Wisconsin Badgers,Western Michigan Broncos,,,-24.0,24.0,-110,-110,DraftKings,2024-06-12T17:16:05Z
97a5d3c62467dfd828d4cbab92ac46e2,americanfootball_ncaaf,NCAAF,2024-08-31T01:00:00Z,Wisconsin Badgers,Western Michigan Broncos,,,-24.5,24.5,-110,-110,BetUS,2024-06-12T17:17:18Z
97a5d3c62467dfd828d4cbab92ac46e2,americanfootball_ncaaf,NCAAF,2024-08-31T01:00:00Z,Wisconsin Badgers,Western Michigan Broncos,,,-24.0,24.0,-110,-110,SuperBook,2024-06-12T17:15:41Z
